StockCode,Quantity,InvoiceDate
21212,1,17-01-2023
22197,4,17-01-2023
85099B,2,17-01-2023
21212,1,17-01-2023
22197,7,17-01-2023
85099B,5,17-01-2023
21977,1,17-01-2023
85099B,1,17-01-2023
85123A,24,17-01-2023
17003,3,17-01-2023
22197,1,17-01-2023
22197,1,17-01-2023
85123A,22,17-01-2023
85099B,4,17-01-2023
84879,8,17-01-2023
21212,24,17-02-2022
21977,24,17-02-2022
85123A,32,17-02-2022
21977,24,17-02-2022
21977,24,17-02-2022
84991,24,17-02-2022
85123A,12,17-02-2022
85099B,2,17-02-2022
85123A,32,17-02-2022
21212,120,17-02-2022
84991,120,17-02-2022
21212,48,17-02-2022
85123A,32,17-02-2022
85099B,100,17-02-2022
21977,24,17-02-2022
84991,24,17-02-2022
85123A,6,17-02-2022
84879,16,17-02-2022
21212,24,17-02-2022
85123A,1,17-02-2022
85099B,10,17-02-2022
85123A,8,17-02-2022
21212,2,17-02-2022
21977,24,17-02-2022
84991,24,17-02-2022
84991,24,17-02-2022
84077,96,17-02-2022
84077,48,17-02-2022
85123A,8,17-02-2022
84991,24,17-02-2022
21977,24,17-02-2022
21212,24,17-02-2022
85099B,10,17-02-2022
21977,6,17-02-2022
21212,6,17-02-2022
84991,6,17-02-2022
17003,72,17-02-2022
17003,720,17-02-2022
21212,120,17-02-2022
22197,-7,17-02-2022
85123A,10,17-02-2022
85099B,10,17-02-2023
85099B,30,17-02-2023
22197,24,17-02-2023
85099B,72,17-02-2023
85123A,12,17-02-2023
22197,5,17-02-2023
85099B,1,17-02-2023
22197,2,17-02-2023
85099B,4,17-02-2023
85099B,1,17-02-2023
22197,5,17-02-2023
85099B,1,17-02-2023
22197,7,17-02-2023
85099B,3,17-02-2023
85099B,3,17-02-2023
22197,3,17-02-2023
85123A,6,17-02-2023
21212,13,17-02-2023
84991,7,17-02-2023
17003,36,17-02-2023
84991,24,17-02-2023
21212,24,17-02-2023
84077,96,17-02-2023
84879,8,17-02-2023
85123A,7,17-02-2023
21212,6,17-02-2023
21977,24,17-02-2023
22197,9,17-02-2023
85099B,1,17-02-2023
85123A,12,17-02-2023
22197,36,17-02-2023
22197,100,17-02-2023
85123A,4,17-02-2023
22197,2,17-02-2023
21977,1,17-02-2023
84991,3,17-02-2023
22197,18,17-02-2023
22197,100,17-02-2023
21977,24,17-02-2023
84879,16,17-02-2023
85123A,3,17-02-2023
85123A,6,17-02-2023
21977,2,17-02-2023
17003,1,17-02-2023
85099B,5,17-02-2023
22492,36,17-02-2023
17003,1,17-02-2023
21977,6,17-02-2023
84991,2,17-02-2023
84991,240,17-03-2022
21977,240,17-03-2022
21212,480,17-03-2022
85123A,-5,17-03-2022
85099B,6,17-03-2022
85123A,2,17-03-2022
21977,24,17-03-2022
85123A,6,17-03-2022
21212,24,17-03-2022
21977,24,17-03-2022
21212,24,17-03-2022
85123A,6,17-03-2022
85123A,32,17-03-2022
85099B,20,17-03-2022
85123A,2,17-03-2022
85123A,2,17-03-2022
85123A,64,17-03-2022
21977,24,17-03-2022
84879,40,17-03-2022
85123A,4,17-03-2022
22197,-16,17-03-2022
84991,1,17-03-2022
85099B,1,17-03-2022
85123A,10,17-03-2022
84077,48,17-03-2022
85123A,6,17-03-2022
84879,8,17-03-2022
85099B,30,17-03-2022
22197,48,17-03-2022
22197,7,17-03-2022
84991,24,17-03-2022
21212,24,17-03-2022
21977,24,17-03-2022
84077,48,17-03-2022
85123A,8,17-03-2022
84879,24,17-03-2022
21212,48,17-03-2022
21977,24,17-03-2022
84991,24,17-03-2022
85099B,20,17-03-2022
21977,1,17-03-2022
85099B,1,17-03-2022
85123A,4,17-03-2022
22492,36,17-03-2023
84077,96,17-03-2023
85123A,6,17-03-2023
84991,24,17-03-2023
85099B,10,17-03-2023
84879,48,17-03-2023
85123A,32,17-03-2023
85099B,1200,17-03-2023
85123A,6,17-03-2023
22197,2,17-03-2023
85123A,2,17-03-2023
84991,1,17-03-2023
21212,24,17-03-2023
84991,24,17-03-2023
85123A,32,17-03-2023
84879,16,17-03-2023
17003,720,17-03-2023
85123A,4,17-03-2023
84991,2,17-03-2023
85099B,1,17-03-2023
21212,1,17-03-2023
85099B,1,17-03-2023
85123A,1,17-03-2023
21977,2,17-03-2023
85123A,1,17-03-2023
84991,1,17-03-2023
85099B,1,17-03-2023
21212,1,17-03-2023
22197,12,17-03-2023
85099B,3,17-03-2023
21212,1,17-03-2023
21977,1,17-03-2023
22197,20,17-03-2023
85099B,30,17-03-2023
22197,18,17-03-2023
22492,36,17-03-2023
85123A,3,17-03-2023
22197,12,17-03-2023
85123A,10,17-04-2023
85123A,6,17-04-2023
21212,24,17-04-2023
84879,16,17-04-2023
85099B,200,17-04-2023
84879,36,17-04-2023
84077,48,17-04-2023
84879,16,17-04-2023
84077,48,17-04-2023
84077,48,17-04-2023
21977,2,17-04-2023
21212,4,17-04-2023
22197,3,17-04-2023
85123A,5,17-04-2023
84077,48,17-04-2023
84879,48,17-04-2023
21212,1,17-04-2023
21212,24,17-04-2023
85099B,10,17-04-2023
85123A,2,17-04-2023
84991,2,17-04-2023
21212,1,17-04-2023
84991,2,17-04-2023
21977,2,17-04-2023
84991,12,17-04-2023
85099B,10,17-04-2023
84879,8,17-04-2023
21212,24,17-05-2022
85099B,10,17-05-2022
22197,12,17-05-2022
22492,36,17-05-2022
21212,24,17-05-2022
84879,8,17-05-2022
21977,24,17-05-2022
85123A,12,17-05-2022
84077,48,17-05-2022
84991,24,17-05-2022
21212,24,17-05-2022
21977,24,17-05-2022
84879,16,17-05-2022
85123A,6,17-05-2022
84991,24,17-05-2022
85123A,4,17-05-2022
21977,24,17-05-2022
85123A,64,17-05-2022
21212,2,17-05-2022
85123A,3,17-05-2022
21212,1,17-05-2022
22197,2,17-05-2022
84991,1,17-05-2022
85123A,2,17-05-2022
22197,2,17-05-2022
21977,6,17-05-2022
84991,10,17-05-2022
22197,8,17-05-2022
84077,-48,17-05-2022
85123A,6,17-05-2022
85099B,-3,17-05-2022
21977,1,17-05-2022
21212,9,17-05-2022
84879,16,17-05-2022
85099B,3,17-05-2022
84991,24,17-05-2022
85099B,10,17-05-2022
21977,24,17-05-2022
21212,24,17-05-2022
84991,24,17-05-2022
85123A,6,17-05-2022
17003,4,17-05-2022
85123A,12,17-05-2023
84879,32,17-05-2023
85123A,6,17-05-2023
85099B,10,17-05-2023
85123A,12,17-05-2023
22197,12,17-05-2023
85099B,10,17-05-2023
84077,48,17-05-2023
21977,24,17-05-2023
85123A,32,17-05-2023
22197,48,17-05-2023
22197,360,17-05-2023
85099B,100,17-05-2023
84879,120,17-05-2023
84077,288,17-05-2023
85123A,6,17-05-2023
85123A,6,17-05-2023
21977,24,17-05-2023
84991,24,17-05-2023
85099B,10,17-05-2023
85123A,32,17-05-2023
85123A,4,17-05-2023
85099B,2,17-05-2023
84077,48,17-05-2023
85123A,6,17-05-2023
85123A,6,17-05-2023
84879,8,17-05-2023
22197,12,17-05-2023
21212,14,17-05-2023
84879,8,17-05-2023
21212,24,17-05-2023
85123A,32,17-05-2023
21977,24,17-05-2023
84991,24,17-05-2023
22197,12,17-05-2023
84077,48,17-05-2023
22197,100,17-05-2023
85099B,5,17-05-2023
21977,1,17-05-2023
22197,6,17-05-2023
85099B,1,17-05-2023
22197,5,17-05-2023
85099B,2,17-05-2023
22197,1,17-05-2023
21977,1,17-05-2023
22492,1,17-05-2023
85099B,1,17-05-2023
85123A,2,17-05-2023
85099B,20,17-05-2023
21977,4,17-05-2023
85123A,12,17-06-2022
21977,24,17-06-2022
85099B,10,17-06-2022
84991,24,17-06-2022
84879,24,17-06-2022
21977,24,17-06-2022
85123A,12,17-06-2022
84077,48,17-06-2022
85123A,32,17-06-2022
85123A,12,17-06-2022
84879,48,17-06-2022
85099B,40,17-06-2022
84991,1,17-06-2022
21977,1,17-06-2022
84077,48,17-06-2022
84077,48,17-06-2022
21212,4,17-06-2022
84991,4,17-06-2022
85123A,6,17-06-2022
85099B,4,17-06-2022
85123A,6,17-06-2022
22197,5,17-06-2022
84879,16,17-06-2022
21977,1,17-06-2022
21212,5,17-06-2022
84991,5,17-06-2022
85099B,3,17-06-2022
22197,12,17-06-2022
22492,36,17-06-2022
85099B,6,17-06-2022
84991,24,17-06-2022
84879,16,17-06-2022
84991,1,17-06-2022
21977,1,17-06-2022
84879,1,17-06-2022
22197,2,17-06-2022
22197,1,17-06-2022
21977,12,17-06-2022
21212,12,17-06-2022
84991,16,17-06-2022
22197,4,17-06-2022
22197,3,17-06-2022
85099B,2,17-06-2022
21212,1,17-06-2022
17003,36,17-06-2022
85099B,20,17-06-2022
21977,4,17-06-2022
21212,4,17-06-2022
84991,3,17-06-2022
85099B,10,17-06-2022
84879,16,17-06-2022
84077,48,17-06-2022
22197,4,17-06-2022
84077,48,17-06-2022
17003,-1,17-06-2022
84077,96,17-06-2022
22492,36,17-06-2022
85099B,6,17-06-2022
84879,16,17-06-2022
85099B,4,17-06-2022
85123A,32,17-06-2022
85099B,3,17-06-2022
21977,24,17-06-2023
21212,24,17-06-2023
22197,24,17-06-2023
21212,24,17-06-2023
85099B,10,17-06-2023
21212,24,17-06-2023
84879,16,17-06-2023
84879,16,17-06-2023
22492,3,17-06-2023
84879,8,17-06-2023
22197,40,17-06-2023
85123A,8,17-06-2023
85123A,2,17-06-2023
22197,12,17-06-2023
85099B,100,17-06-2023
84879,32,17-06-2023
21212,24,17-06-2023
84991,24,17-06-2023
21977,24,17-06-2023
84077,48,17-06-2023
22492,36,17-06-2023
22197,6,17-06-2023
85123A,5,17-06-2023
21977,24,17-06-2023
21212,24,17-06-2023
84991,24,17-06-2023
85099B,10,17-06-2023
85099B,-5,17-06-2023
21212,19,17-06-2023
84879,160,17-06-2023
84879,1,17-06-2023
85099B,10,17-07-2023
85099B,4,17-07-2023
85099B,4,17-07-2023
22197,4,17-07-2023
85099B,100,17-07-2023
21977,24,17-07-2023
21212,24,17-07-2023
84077,48,17-07-2023
85123A,10,17-07-2023
84879,16,17-07-2023
84879,10,17-07-2023
84077,48,17-07-2023
22197,10,17-07-2023
85099B,5,17-07-2023
84879,16,17-07-2023
85123A,2,17-07-2023
84077,48,17-07-2023
85123A,3,17-07-2023
84879,16,17-07-2023
84879,6,17-07-2023
85099B,10,17-07-2023
85123A,2,17-07-2023
84879,16,17-07-2023
84879,3,17-07-2023
85099B,2,17-07-2023
85123A,1,17-07-2023
85123A,2,17-07-2023
85123A,3,17-07-2023
17003,4,17-07-2023
17003,720,17-07-2023
85123A,32,17-08-2022
21212,120,17-08-2022
84991,120,17-08-2022
21977,120,17-08-2022
85123A,32,17-08-2022
17003,36,17-08-2022
85123A,32,17-08-2022
21212,24,17-08-2022
22492,36,17-08-2022
84991,24,17-08-2022
84879,160,17-08-2022
85123A,64,17-08-2022
22197,100,17-08-2022
85123A,6,17-08-2022
85123A,6,17-08-2022
85099B,4,17-08-2022
85123A,5,17-08-2022
22197,1,17-08-2022
22492,36,17-08-2022
85099B,4,17-08-2022
85123A,-1,17-08-2022
21212,24,17-08-2022
17003,36,17-08-2022
85123A,32,17-08-2022
85123A,6,17-08-2022
85123A,32,17-08-2022
21977,10,17-08-2022
22197,6,17-08-2022
84077,48,17-08-2022
84879,8,17-08-2022
84879,24,17-08-2022
85123A,32,17-08-2023
85099B,10,17-08-2023
84991,24,17-08-2023
22197,100,17-08-2023
85099B,100,17-08-2023
85123A,1,17-08-2023
85099B,1,17-08-2023
85099B,10,17-08-2023
22197,15,17-08-2023
85099B,2,17-08-2023
85099B,15,17-08-2023
84879,8,17-08-2023
21212,24,17-08-2023
22197,10,17-08-2023
85123A,-1,17-08-2023
22197,-1,17-08-2023
85099B,2,17-08-2023
22197,9,17-08-2023
85123A,10,17-08-2023
85099B,10,17-08-2023
22197,24,17-08-2023
21977,24,17-08-2023
84991,24,17-08-2023
21212,24,17-08-2023
85123A,12,17-08-2023
84879,16,17-08-2023
21212,24,17-08-2023
85099B,100,17-08-2023
85123A,8,17-08-2023
85099B,10,17-08-2023
84077,48,17-08-2023
85123A,6,17-08-2023
85099B,1,17-08-2023
22197,24,17-08-2023
84879,8,17-08-2023
85099B,20,17-08-2023
22197,12,17-08-2023
85123A,12,17-09-2022
85099B,100,17-09-2022
85123A,32,17-09-2022
85099B,10,17-09-2022
84077,48,17-09-2022
84879,24,17-09-2022
85123A,32,17-09-2022
85123A,-1,17-09-2022
21212,1,17-09-2022
22197,5,17-09-2022
85099B,1,17-09-2022
85123A,1,17-09-2022
84879,96,17-09-2022
22197,250,17-09-2022
85123A,18,17-09-2022
22197,12,17-09-2022
21212,24,17-09-2022
85123A,12,17-09-2022
84991,1,17-09-2022
22492,36,17-09-2022
85099B,10,17-09-2022
85123A,24,17-09-2022
85099B,10,17-09-2022
21212,24,17-09-2022
21977,24,17-09-2022
84879,8,17-09-2022
85123A,4,17-10-2022
85099B,1,17-10-2022
21977,120,17-10-2022
21212,120,17-10-2022
22197,59,17-10-2022
21977,24,17-10-2022
21212,48,17-10-2022
84879,8,17-10-2022
84991,2,17-10-2022
21212,3,17-10-2022
85123A,1,17-10-2022
84879,8,17-10-2022
84879,24,17-10-2022
85123A,3,17-10-2022
17003,36,17-10-2022
85123A,2,17-10-2022
17003,2,17-10-2022
22197,2,17-10-2022
22197,6,17-10-2022
84991,14,17-10-2022
21212,72,17-10-2022
17003,10,17-10-2022
21977,1,17-10-2022
85099B,10,17-10-2022
21977,1,17-10-2022
85123A,4,17-10-2022
84879,8,17-10-2022
85123A,12,17-10-2022
85123A,6,17-10-2022
21977,1,17-10-2022
85123A,1,17-10-2022
85099B,2,17-10-2022
85099B,3,17-10-2022
85123A,4,17-10-2022
85123A,32,17-10-2022
21212,24,17-10-2022
84991,24,17-10-2022
21977,12,17-10-2022
22197,11,17-10-2022
84879,8,17-10-2022
22197,24,17-10-2022
84879,16,17-10-2022
85123A,9,17-10-2022
21212,1,17-10-2022
85099B,-6,17-10-2022
21977,24,17-10-2022
21212,24,17-10-2022
84991,24,17-10-2022
85099B,10,17-10-2022
17003,36,17-10-2022
84879,8,17-10-2022
21212,120,17-10-2022
21977,24,17-10-2022
21977,72,17-10-2022
21212,72,17-10-2022
85099B,20,17-10-2022
85123A,8,17-10-2022
85123A,12,17-10-2022
84879,16,17-10-2022
22492,36,17-10-2022
84879,24,17-10-2022
85123A,3,17-10-2022
84879,4,17-10-2022
85099B,300,17-10-2023
85099B,10,17-10-2023
84879,160,17-10-2023
85099B,4,17-10-2023
22197,500,17-10-2023
85123A,32,17-10-2023
85099B,2,17-10-2023
84991,5,17-10-2023
21977,4,17-10-2023
21212,3,17-10-2023
21212,3,17-10-2023
84991,1,17-10-2023
22492,576,17-10-2023
21212,240,17-10-2023
84991,240,17-10-2023
85099B,20,17-10-2023
85099B,10,17-10-2023
84879,16,17-10-2023
84879,160,17-10-2023
85123A,6,17-10-2023
22197,2,17-10-2023
84879,16,17-10-2023
85123A,5,17-10-2023
85099B,10,17-10-2023
85123A,6,17-10-2023
22197,5,17-10-2023
84879,8,17-10-2023
21977,24,17-10-2023
84991,24,17-10-2023
21212,24,17-10-2023
84879,8,17-10-2023
21212,4,17-10-2023
21977,2,17-10-2023
22197,5,17-10-2023
84077,15,17-10-2023
84991,1,17-10-2023
85123A,1,17-10-2023
85099B,10,17-10-2023
84879,24,17-10-2023
22197,6,17-10-2023
85123A,1,17-10-2023
85123A,2,17-10-2023
85123A,3,17-10-2023
22197,2,17-10-2023
85099B,11,17-10-2023
21212,4,17-10-2023
85099B,20,17-10-2023
85123A,6,17-10-2023
84991,24,17-10-2023
22197,4,17-10-2023
22492,2,17-10-2023
84991,1,17-10-2023
85099B,2,17-10-2023
85123A,1,17-10-2023
85123A,6,17-10-2023
85099B,10,17-10-2023
22197,10,17-10-2023
84077,48,17-10-2023
21212,2,17-11-2022
21977,1,17-11-2022
22197,3,17-11-2022
85099B,2,17-11-2022
85123A,5,17-11-2022
85123A,12,17-11-2022
85123A,6,17-11-2022
22197,12,17-11-2022
84879,8,17-11-2022
17003,720,17-11-2022
22197,2,17-11-2022
22197,4,17-11-2022
85099B,3,17-11-2022
22492,-1,17-11-2022
85123A,32,17-11-2022
84879,24,17-11-2022
84077,48,17-11-2022
17003,36,17-11-2022
84991,24,17-11-2022
85123A,32,17-11-2022
85123A,7,17-11-2022
21977,2,17-11-2022
84991,10,17-11-2022
22492,36,17-11-2022
22492,36,17-11-2022
85123A,2,17-11-2022
84991,24,17-11-2022
85123A,12,17-11-2022
84879,8,17-11-2022
22197,2,17-11-2022
85123A,1,17-11-2022
85123A,2,17-11-2022
84879,32,17-11-2022
85099B,10,17-11-2022
85099B,20,17-11-2022
22197,48,17-11-2022
84879,40,17-11-2022
84879,16,17-11-2022
85123A,2,17-11-2022
22197,1,17-11-2022
84879,24,17-11-2022
21977,3,17-11-2022
85123A,3,17-11-2022
85123A,8,17-11-2022
85123A,2,17-11-2022
17003,36,17-11-2022
85123A,4,17-11-2022
85123A,4,17-11-2022
84077,48,17-11-2022
22197,29,17-11-2022
17003,36,17-11-2022
85123A,6,17-11-2022
21212,24,17-11-2022
85123A,11,17-11-2022
85099B,2,17-11-2022
85123A,12,17-11-2022
22197,16,17-11-2022
21977,120,17-11-2022
21212,120,17-11-2022
85099B,30,17-11-2022
84879,24,17-11-2022
85099B,10,17-11-2022
85123A,6,17-11-2022
22492,36,17-11-2022
84077,48,17-11-2022
85123A,64,17-11-2022
17003,36,17-11-2022
84077,48,17-11-2022
84879,13,17-11-2022
22197,16,17-11-2022
17003,36,17-11-2022
21212,4,17-11-2022
21977,6,17-11-2022
84991,6,17-11-2022
84879,8,17-11-2022
22492,72,17-11-2022
85099B,1,17-11-2022
85123A,4,17-11-2022
84077,48,17-11-2023
85099B,10,17-11-2023
85123A,12,17-11-2023
21212,24,17-11-2023
85123A,12,17-11-2023
85123A,6,17-11-2023
84879,16,17-11-2023
22197,24,17-11-2023
84991,2,17-11-2023
22492,36,17-11-2023
84991,2,17-11-2023
22197,6,17-11-2023
84879,8,17-11-2023
85099B,10,17-11-2023
22197,12,17-11-2023
85123A,3,17-11-2023
84879,8,17-11-2023
85099B,10,17-11-2023
84077,48,17-11-2023
85099B,10,17-11-2023
85123A,10,17-11-2023
84879,8,17-11-2023
84991,6,17-11-2023
21977,4,17-11-2023
85099B,10,17-11-2023
84879,24,17-11-2023
84879,2,17-11-2023
85123A,5,17-11-2023
85123A,6,17-11-2023
21212,24,17-11-2023
22197,9,17-11-2023
22197,2,17-11-2023
85123A,3,17-11-2023
85123A,2,17-11-2023
22197,15,17-11-2023
85123A,12,17-11-2023
84879,20,17-11-2023
84077,48,17-11-2023
21212,6,17-11-2023
85099B,6,17-11-2023
85123A,1,17-11-2023
21212,3,17-11-2023
21977,2,17-11-2023
22197,51,17-11-2023
22492,36,17-11-2023
85123A,12,17-11-2023
85099B,10,17-11-2023
85099B,10,17-11-2023
84077,48,17-11-2023
21212,3,17-11-2023
85099B,20,17-11-2023
85123A,6,17-11-2023
85123A,12,17-11-2023
22197,4,17-11-2023
85099B,1,17-11-2023
84879,8,17-11-2023
21212,24,17-11-2023
22197,12,17-11-2023
22492,36,17-11-2023
21212,24,17-12-2021
85123A,6,17-12-2021
85099B,50,17-12-2021
84879,8,17-12-2021
85123A,30,17-12-2021
85099B,20,17-12-2021
84879,16,17-12-2021
85123A,32,17-12-2021
84077,96,17-12-2021
85123A,32,17-12-2021
85099B,20,17-12-2021
85123A,7,17-12-2021
85123A,2,17-12-2021
85123A,1,17-12-2021
17003,36,17-12-2021
21212,120,17-12-2021
85123A,32,17-12-2021
85099B,10,17-12-2021
84879,16,17-12-2021
85123A,1,17-12-2021
85099B,10,17-12-2021
85123A,8,17-12-2021
85123A,12,17-12-2021
84991,24,17-12-2021
21212,24,17-12-2021
21977,24,17-12-2021
22197,2,17-12-2021
85123A,1,17-12-2021
85123A,32,17-12-2021
85123A,12,17-12-2021
85123A,32,17-12-2021
85123A,12,17-12-2021
85123A,32,17-12-2021
85123A,6,17-12-2021
85123A,64,17-12-2021
84077,48,17-12-2021
17003,36,17-12-2021
85123A,3,17-12-2021
85123A,3,17-12-2021
85123A,-1,17-12-2021
85123A,6,17-12-2021
85123A,12,17-12-2021
84879,48,17-12-2021
85123A,5,17-12-2021
85123A,-3,17-12-2021
85123A,-1,17-12-2021
85099B,-1,17-12-2021
22197,-1,17-12-2021
85099B,10,17-12-2021
85123A,6,17-12-2021
85123A,1,17-12-2021
85123A,6,17-12-2022
84879,8,17-12-2022
85123A,-500,17-12-2022
22197,200,17-12-2022
21977,24,17-12-2022
84077,576,17-12-2022
21977,240,17-12-2022
21212,240,17-12-2022
85099B,10,17-12-2022
85123A,6,17-12-2022
22492,72,17-12-2022
85123A,3,17-12-2022
85099B,10,17-12-2022
85099B,10,17-12-2022
84879,8,17-12-2022
85099B,1,17-12-2022
85123A,4,17-12-2022
21212,3,17-12-2022
21977,1,17-12-2022
22197,5,17-12-2022
22492,1,17-12-2022
84077,2,17-12-2022
17003,1,17-12-2022
21212,1,17-12-2022
22197,9,17-12-2022
84879,8,17-12-2022
84991,1,17-12-2022
85099B,3,17-12-2022
85123A,9,17-12-2022
21212,4,17-12-2022
21977,1,17-12-2022
22197,36,17-12-2022
85099B,4,17-12-2022
85123A,7,17-12-2022
85123A,6,17-12-2022
84879,8,17-12-2022
85123A,6,17-12-2022
84879,8,17-12-2022
85099B,1,17-12-2022
85123A,1,17-12-2022
21212,1,17-12-2022
21977,1,17-12-2022
22197,9,17-12-2022
22197,1,17-12-2022
84077,11,17-12-2022
85099B,6,17-12-2022
85123A,5,17-12-2022
85123A,5,17-12-2022
84077,48,17-12-2022
22197,12,17-12-2022
21212,240,18-01-2022
85123A,12,18-01-2022
85123A,8,18-01-2022
85123A,2,18-01-2022
21212,1,18-01-2022
85099B,2,18-01-2022
85123A,4,18-01-2022
21977,1,18-01-2022
85123A,6,18-01-2022
21212,24,18-01-2022
84991,24,18-01-2022
84991,24,18-01-2022
21212,6,18-01-2022
21977,3,18-01-2022
84991,3,18-01-2022
21977,24,18-01-2022
85099B,10,18-01-2022
21212,1,18-01-2022
84879,1,18-01-2022
22197,4,18-01-2022
84879,48,18-01-2022
21212,1,18-01-2022
84991,2,18-01-2022
85099B,1,18-01-2022
21212,2,18-01-2022
85123A,6,18-01-2022
85123A,32,18-01-2022
85123A,4,18-01-2022
21212,24,18-01-2022
85123A,12,18-01-2022
85123A,10,18-01-2022
21977,24,18-01-2022
84991,24,18-01-2022
21212,24,18-01-2022
84991,6,18-01-2022
21212,6,18-01-2022
85123A,3,18-01-2022
85099B,10,18-01-2022
85123A,4,18-01-2022
85123A,3,18-01-2022
21212,2,18-01-2022
84991,2,18-01-2022
85099B,10,18-01-2023
85123A,6,18-01-2023
85099B,10,18-01-2023
84991,120,18-01-2023
85099B,50,18-01-2023
17003,720,18-01-2023
84879,8,18-01-2023
85123A,3,18-01-2023
21212,72,18-01-2023
85099B,3,18-01-2023
85099B,1,18-01-2023
85099B,5,18-01-2023
85099B,2,18-01-2023
21977,1,18-01-2023
22197,1,18-01-2023
85123A,6,18-01-2023
84879,8,18-01-2023
85099B,4,18-01-2023
85099B,1,18-01-2023
85099B,1,18-01-2023
85123A,1,18-01-2023
85123A,2,18-01-2023
21977,1,18-01-2023
21212,1,18-01-2023
22492,2,18-01-2023
22197,3,18-01-2023
85123A,12,18-02-2022
84879,8,18-02-2022
21977,48,18-02-2022
84991,48,18-02-2022
21212,48,18-02-2022
84879,160,18-02-2022
21212,24,18-02-2022
21977,24,18-02-2022
84991,24,18-02-2022
85123A,32,18-02-2022
84879,16,18-02-2022
85123A,12,18-02-2022
85123A,4,18-02-2022
84879,7,18-02-2022
84991,24,18-02-2022
85123A,12,18-02-2022
84879,16,18-02-2022
21977,1,18-02-2022
85099B,2,18-02-2022
85099B,10,18-02-2022
85099B,10,18-02-2022
84077,48,18-02-2022
84077,48,18-02-2022
21212,24,18-02-2022
85099B,10,18-02-2022
84991,24,18-02-2022
85123A,6,18-02-2022
85099B,10,18-02-2022
85123A,32,18-02-2022
17003,1,18-02-2022
84991,6,18-02-2022
85123A,2,18-02-2022
21212,24,18-02-2022
85099B,10,18-02-2022
84077,96,18-02-2022
85099B,20,18-02-2022
84077,48,18-02-2022
21212,24,18-02-2022
84879,160,18-02-2022
85099B,10,18-02-2022
84879,16,18-02-2022
21212,6,18-02-2022
84879,24,18-02-2022
21212,48,18-02-2022
85123A,1,18-02-2022
21212,24,18-02-2023
85123A,6,18-02-2023
84879,8,18-02-2023
84991,120,18-02-2023
21977,120,18-02-2023
21212,120,18-02-2023
21977,24,18-02-2023
84991,24,18-02-2023
85099B,200,18-02-2023
21212,24,18-02-2023
21977,24,18-02-2023
84077,48,18-02-2023
85099B,2,18-02-2023
85099B,10,18-02-2023
21212,24,18-02-2023
85099B,100,18-02-2023
85099B,2,18-02-2023
84879,64,18-02-2023
22197,36,18-02-2023
17003,36,18-02-2023
22197,12,18-02-2023
84879,8,18-02-2023
21212,5,18-02-2023
21977,3,18-02-2023
84077,40,18-02-2023
84991,1,18-02-2023
85099B,10,18-03-2022
21212,24,18-03-2022
84991,24,18-03-2022
84879,16,18-03-2022
85099B,10,18-03-2022
21977,24,18-03-2022
85099B,100,18-03-2022
22197,12,18-03-2022
84077,288,18-03-2022
85123A,64,18-03-2022
84879,8,18-03-2022
85123A,2,18-03-2022
17003,720,18-03-2022
21212,120,18-03-2022
84879,8,18-03-2022
85123A,5,18-03-2022
85099B,1,18-03-2022
85123A,12,18-03-2022
84879,8,18-03-2022
84991,24,18-03-2022
21977,24,18-03-2022
85123A,3,18-03-2022
84077,48,18-03-2022
22197,4,18-03-2022
85123A,1,18-03-2022
85099B,1,18-03-2022
85099B,10,18-03-2022
85123A,32,18-03-2022
84879,24,18-03-2022
85123A,12,18-03-2022
84879,8,18-03-2022
85099B,20,18-03-2022
84879,16,18-03-2022
21212,24,18-03-2022
85099B,10,18-03-2022
84991,24,18-03-2022
21212,24,18-03-2022
85099B,10,18-03-2022
21212,24,18-03-2022
84991,24,18-03-2022
85123A,32,18-03-2022
22197,24,18-03-2022
21212,1,18-03-2022
21977,2,18-03-2022
84991,2,18-03-2022
84991,1,18-03-2022
85099B,6,18-03-2022
21212,3,18-03-2022
22197,2,18-03-2022
85099B,5,18-03-2022
84077,48,18-03-2022
22197,12,18-03-2022
84879,4,18-03-2022
85123A,1,18-03-2022
85123A,3,18-03-2022
84879,16,18-03-2023
85123A,6,18-03-2023
85099B,10,18-03-2023
85123A,6,18-03-2023
85123A,1,18-03-2023
85099B,2,18-03-2023
85123A,1,18-03-2023
22197,12,18-03-2023
84991,4,18-03-2023
21212,9,18-03-2023
21977,1,18-03-2023
85099B,3,18-03-2023
21977,2,18-03-2023
85099B,4,18-03-2023
21977,2,18-03-2023
21977,1,18-03-2023
85099B,2,18-03-2023
85099B,3,18-03-2023
21977,24,18-03-2023
21212,24,18-03-2023
85099B,10,18-03-2023
22197,3,18-03-2023
85123A,6,18-03-2023
84991,24,18-03-2023
84879,8,18-03-2023
84879,5,18-03-2023
21977,360,18-03-2023
85123A,5,18-03-2023
84991,1,18-03-2023
85099B,1,18-03-2023
21212,2,18-03-2023
21977,1,18-03-2023
84879,-5,18-03-2023
85123A,32,18-03-2023
22197,72,18-03-2023
84879,8,18-03-2023
17003,720,18-03-2023
85123A,96,18-04-2022
85123A,7,18-04-2022
85123A,1,18-04-2022
85123A,10,18-04-2022
85099B,3,18-04-2022
85123A,8,18-04-2022
85123A,10,18-04-2022
85123A,4,18-04-2022
